Feature ID	Taxon	Confidence
ASV2046	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.7077713556649837
ASV2047	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidiaceae_gen_Incertae_sedis;s__Bulleribasidiaceae_sp;sh__SH1087772.10FU	0.9987616407772736
ASV2049	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Genolevuria;s__Genolevuria_pseudoamylolytica;sh__SH1490814.10FU	0.9906095364503357
ASV2050	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_ulmi;sh__SH1606865.10FU	0.9834767213104133
ASV2051	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia	0.9999850277657694
ASV2052	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturiaceae_gen_Incertae_sedis;s__Venturiaceae_sp;sh__SH1367198.10FU	0.9617744761492694
ASV2053	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Vibrissea	0.9799105150571914
ASV2054	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis	0.7816425357212039
ASV2055	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae;g__Glomerobolus;s__Glomerobolus_sp;sh__SH1278807.10FU	0.9999794129974363
ASV2056	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_sp;sh__SH1218647.10FU	0.7257926230608686
ASV2057	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_westendorpii;sh__SH1861320.10FU	0.990025153936954
ASV2058	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_cinerea;sh__SH1054266.10FU	0.8451205499777183
ASV2059	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1337805.10FU	0.9566956375089064
ASV2060	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9838414121226869
ASV2061	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_clavulata;sh__SH1212418.10FU	0.9934085244728198
ASV2062	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora	0.9945273453296497
ASV2063	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Parabambusicolaceae;g__Lonicericola;s__Lonicericola_hyaloseptispora;sh__SH1239442.10FU	0.9536168146143588
ASV2064	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH1265178.10FU	0.9997760863585862
ASV2065	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_albobadia;sh__SH1054415.10FU	0.991004962176167
ASV2066	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Neocelosporiaceae;g__Neocelosporiaceae_gen_Incertae_sedis;s__Neocelosporiaceae_sp;sh__SH1290014.10FU	0.7757502822138549
ASV2067	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium	0.7021497343403778
ASV2068	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.999581401322997
ASV2072	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae;sh__SH1202259.10FU	0.9598367523850898
ASV2074	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_terrestris;sh__SH1402489.10FU	0.859569284685063
ASV2075	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9647982335877696
ASV2076	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Tubeufiaceae_gen_Incertae_sedis;s__Tubeufiaceae_sp;sh__SH1351778.10FU	0.9999998133951667
ASV2077	k__Fungi;p__Basidiomycota	0.8494190785704337
ASV2079	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae	0.9915150269688909
ASV2080	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Parafenestella	0.9887450996295042
ASV2081	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae	0.9764388241369605
ASV2082	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma_applanatum;sh__SH1088159.10FU	0.9588545327582945
ASV2084	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;g__Exidia;s__Exidia_glandulosa;sh__SH1081136.10FU	0.9919132862682565
ASV2085	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Chrysozyma;s__Chrysozyma_griseoflava;sh__SH1053417.10FU	0.9345150497536501
ASV2086	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp;sh__SH1408994.10FU	0.9744235736705267
ASV2087	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Lyomyces;s__Lyomyces_sp;sh__SH1338335.10FU	0.984000515352167
ASV2088	k__Fungi	0.9999999988927666
ASV2089	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Punctulariaceae;g__Punctulariopsis;s__Punctulariopsis_efibulata;sh__SH1393346.10FU	0.9999640911943474
ASV2090	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_phylloplanum;sh__SH1344384.10FU	0.9990832949382408
ASV2091	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae	0.9999329916562737
ASV2092	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Diatrypella;s__Diatrypella_favacea;sh__SH1168617.10FU	0.9095334408873704
ASV2093	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Elsinoaceae;g__Elsinoe	0.9981879192156036
ASV2094	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum	0.9999946989009523
ASV2095	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9600053136748687
ASV2097	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Radulidium	0.9999999998999578
ASV2098	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe	0.9853929877217987
ASV2099	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_sp;sh__SH1164874.10FU	0.9209700865792774
ASV2100	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Cystobasidiomycetes_fam_Incertae_sedis;g__Cystobasidiomycetes_gen_Incertae_sedis;s__Cystobasidiomycetes_sp;sh__SH1337803.10FU	0.9972658167013901
ASV2101	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tetraplosphaeriaceae;g__Tetraploa;s__Tetraploa_nagasakiensis;sh__SH1242179.10FU	0.9620355406964729
ASV2102	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp;sh__SH1209920.10FU	0.945772662079474
ASV2103	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Mrakia_montana;sh__SH1329976.10FU	0.8100717285614941
ASV2104	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9647748302158912
ASV2105	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_sp;sh__SH1303681.10FU	0.8180904640972073
ASV2106	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9999707767112728
ASV2107	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9996723646863421
ASV2108	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella;s__Cistella_sp	0.8551476661476615
ASV2111	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Acremonium;s__Acremonium_hyalinulum;sh__SH1204083.10FU	0.9166454921570302
ASV2112	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS08;f__GS08_fam_Incertae_sedis;g__GS08_gen_Incertae_sedis;s__GS08_sp;sh__SH1146807.10FU	0.9466744112379516
ASV2113	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Hyalorbilia	0.9981953418678967
ASV2114	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_armeniacum	0.8855990302181557
ASV2115	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Tubeufiaceae_gen_Incertae_sedis;s__Tubeufiaceae_sp;sh__SH1351767.10FU	0.9570898134257143
ASV2116	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__Diaporthe_lusitanicae;sh__SH1078804.10FU	0.8394765812572643
ASV2117	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_flavescens;sh__SH1402559.10FU	0.9863636264936108
ASV2120	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pyrenochaetopsidaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_tabarestanensis;sh__SH1897973.10FU	0.9999482784197757
ASV2121	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Cephalosporium;s__Cephalosporium_sp;sh__SH1287941.10FU	0.9989918868651292
ASV2122	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae	0.9970233242237797
ASV2123	k__Fungi;p__Basidiomycota;c__Tremellomycetes	0.9999999998602974
ASV2124	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Elsinoaceae;g__Elsinoe;s__Elsinoe_othonnae;sh__SH1489098.10FU	0.9965839256304434
ASV2125	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Neofavolus;s__Neofavolus_americanus;sh__SH1088290.10FU	0.9981710673533912
ASV2126	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.7098925331300487
ASV2127	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_sp;sh__SH1164844.10FU	0.999245801561316
ASV2128	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_paraflava;sh__SH1303680.10FU	0.9999997971085073
ASV2129	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setomelanomma;s__Setomelanomma_holmii;sh__SH1409184.10FU	0.981394904799447
ASV2130	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae	0.8078771062478992
ASV2131	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Zasmidium	0.9999425242420948
ASV2132	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma	0.9229820473015241
ASV2133	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Lecanoraceae;g__Lecanora;s__Lecanora_sulphurea;sh__SH1386033.10FU	0.7411704802920357
ASV2134	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria	0.8113298877464226
ASV2135	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_phylloplanum;sh__SH1344384.10FU	0.9996029617882384
ASV2136	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_infirmominiatum;sh__SH1083413.10FU	0.9816369628514501
ASV2137	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Microcyclospora;s__Microcyclospora_quercina;sh__SH1305956.10FU	0.992586845627162
ASV2139	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_effusa;sh__SH1367281.10FU	0.803574926337168
ASV2140	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.8976222201182833
ASV2141	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae	0.9573718774683949
ASV2142	k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeomycetes_ord_Incertae_sedis;f__Spiculogloeomycetes_fam_Incertae_sedis;g__Meniscomyces;s__Meniscomyces_layueensis;sh__SH1295304.10FU	0.9999889741038063
ASV2143	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina	0.9999962165795863
ASV2144	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Melanconiellaceae;g__Sphaeronaemella;s__Sphaeronaemella_fragariae;sh__SH1272448.10FU	0.9101082299063387
ASV2145	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp;sh__SH1408994.10FU	0.708351987779913
ASV2146	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Steccherinaceae_gen_Incertae_sedis;s__Steccherinaceae_sp;sh__SH1190922.10FU	0.9999999998644
ASV2147	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora	0.7749160586046786
ASV2148	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora_tritici-repentis;sh__SH1088015.10FU	0.7351192864534682
ASV2154	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis	0.9312837954596677
ASV2155	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_laurentii	0.7134607229772415
ASV2157	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Tubeufiaceae_gen_Incertae_sedis;s__Tubeufiaceae_sp;sh__SH1351797.10FU	0.9755417661089718
ASV2158	k__Fungi;p__Ascomycota	0.9999997008290019
ASV2161	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Populomyces;s__Populomyces_zwinianus;sh__SH1406151.10FU	0.9893349895326808
ASV2162	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Cladorrhinum	0.7702228844031186
ASV2166	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terrea;sh__SH1324214.10FU	0.9996688077961188
ASV2167	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella	0.9289009162307916
ASV2168	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora	0.7512857228976147
ASV2169	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Phaeodothis;s__Phaeodothis_mori;sh__SH1393934.10FU	0.9271233903704695
ASV2170	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriaceae_gen_Incertae_sedis;s__Phaeosphaeriaceae_sp;sh__SH1409325.10FU	0.7374321364529284
ASV2171	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH1395384.10FU	0.9782174738664763
ASV2172	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Hyphodermella;s__Hyphodermella_rosae;sh__SH1412789.10FU	0.9896882388211465
ASV2173	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes_pubescens;sh__SH1088835.10FU	0.7242379274432539
ASV2174	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_fusca;sh__SH1402448.10FU	0.9078951124755996
ASV2175	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_zeae;sh__SH1402461.10FU	0.9997760698143907
ASV2176	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Phaeodothis;s__Phaeodothis_mori;sh__SH1393934.10FU	0.7411843805107861
ASV2177	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paracamarosporium	0.755180181951217
ASV2178	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_chimonanthi;sh__SH1310041.10FU	0.9899932193301659
ASV2179	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	0.995919813616781
ASV2180	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Agrocybe;s__Agrocybe_praecox;sh__SH1375887.10FU	0.8856566320457866
ASV2181	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_effusa;sh__SH1367281.10FU	0.8954049023885534
ASV2182	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis;sh__SH1396974.10FU	0.7419703114733684
ASV2183	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae	0.8149588779282074
ASV2184	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomataceae;g__Entyloma;s__Entyloma_calendulae;sh__SH1342093.10FU	0.9989566688966157
ASV2185	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_westendorpii;sh__SH1861320.10FU	0.9949745378246844
ASV2186	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidiaceae_gen_Incertae_sedis;s__Filobasidiaceae_sp;sh__SH1213047.10FU	0.8604428300498194
ASV2187	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.9593698349492684
ASV2188	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.9622682310075897
ASV2189	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp;sh__SH1061658.10FU	0.9996345452035443
ASV2190	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_sp;sh__SH1410068.10FU	0.999947660076228
ASV2191	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae	0.8213679025079736
ASV2192	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_westendorpii;sh__SH1861320.10FU	0.9316251893424126
ASV2193	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidiaceae_gen_Incertae_sedis;s__Filobasidiaceae_sp;sh__SH1213047.10FU	0.8120180399154109
ASV2197	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9474697830902493
ASV2198	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriaceae_gen_Incertae_sedis;s__Phaeosphaeriaceae_sp;sh__SH1311160.10FU	0.9669911321515076
ASV2199	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium	0.9999998535459268
ASV2200	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris	0.975132439677007
ASV2202	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_sp;sh__SH1303681.10FU	0.8831101404232616
ASV2203	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia_solani;sh__SH1155265.10FU	0.959547228869885
ASV2204	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pyrenochaetopsidaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora;sh__SH1372158.10FU	0.9879154870734937
ASV2205	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_eucalypti;sh__SH1364362.10FU	0.9999992497562687
ASV2208	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Acrospermales;f__Acrospermaceae;g__Oomyces;s__Oomyces_carneoalbus;sh__SH1337122.10FU	0.9390178840713331
ASV2209	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Wojnowiciella;s__Wojnowiciella_leptocarpi;sh__SH1408916.10FU	0.792509792157219
ASV2210	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Didymocyrtis;s__Didymocyrtis_pini;sh__SH1311120.10FU	0.9999885964639992
ASV2211	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Fomitopsidaceae_gen_Incertae_sedis;s__Fomitopsidaceae_sp;sh__SH1400528.10FU	0.9998937468466564
ASV2212	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Myriangiaceae;g__Myriangium	0.9858248253620655
ASV2213	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilaginaceae_gen_Incertae_sedis;s__Ustilaginaceae_sp;sh__SH1353724.10FU	0.9941347535698966
ASV2214	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_ulmi;sh__SH1606865.10FU	0.9997564010875508
ASV2215	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Phaeomoniellales;f__Celotheliaceae;g__Celerioriella;s__Celerioriella_prunicola;sh__SH1139479.10FU	0.8398903841557717
ASV2216	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_sp;sh__SH1344381.10FU	0.7808975411740993
ASV2217	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.9999999972784717
ASV2218	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_trifolii;sh__SH1662529.10FU	0.8078199885300237
ASV2219	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.7148036728530489
ASV2220	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Neodevriesiaceae;g__Neodevriesia;s__Neodevriesia_metrosideri;sh__SH1090160.10FU	0.9591286079501002
ASV2221	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp	0.8994425104804157
ASV2222	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideales_fam_Incertae_sedis;g__Dothideales_gen_Incertae_sedis;s__Dothideales_sp;sh__SH1290010.10FU	0.7353380742598797
ASV2223	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH1349937.10FU	0.9997391823331762
ASV2224	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Ophiognomonia	0.9562990732449554
ASV2225	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_fusiformis;sh__SH1737062.10FU	0.9943590608906114
ASV2226	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae	0.7083314697907606
